index,mass_earth,radius_earth,density,gravity,escape_km_s,j2,b_uT,heat_mW,moi,has_dynamo,has_atm,P_bar,T_surf_K,dT_GH_K,hab_score,hab_grade,in_hz,star,dist_au,composition,transit_ppm,rv_K_ms
0,5.262149399718429,2.5937645139857466,1662.569908947335,7.680905080304662,15.932732753461487,0.0004528189978413235,0.0,18.897945210887105,0.2515662659501729,0,1,0.9531530918111623,213.4314900904114,15.253698991760732,0.24280205908144628,F,1,Epsilon Eridani,0.9622729644339671,water-rich,1044.3777571873102,0.5467707731503254
1,38.79455284253523,3.2478002657700826,6243.256613509816,36.116232233427645,38.660251535287095,7.57318079927773e-06,121.62104748028085,44.04714895111709,0.30328185678775227,1,1,1.247585390158182,201.33809999728152,0.0,0.2625017257444816,D,1,Epsilon Eridani,0.9323013632621769,water-rich,1637.4767839553087,4.094925419751585
2,0.2883194547283912,0.7372697256715207,3966.4603714247105,5.208725355157967,6.99516125014352,2.06671091070731e-08,0.0,12.272324102502482,0.3573772371629269,0,1,0.7432824752125872,214.1187324360171,0.0,0.3319857294452022,D,1,Kepler-452,1.5486386293270846,rocky,36.997982936257195,0.02034941118356823
3,27.633036982633904,3.989570534157728,2399.156341790563,17.048518120196018,29.43914495283196,5.793000403091959e-05,17.39847995082476,78.5720179552483,0.58564721537643,1,1,0.0060629624333075945,283.75436982062007,28.763624745678968,0.43206833359178615,D,1,Proxima Centauri,0.048887340425728135,water-rich,56137.71757825785,31.97558299193705
4,25.231489394691387,3.0716525763030518,4799.930884928114,26.26086424451569,32.059692609650725,0.009593823613425369,80.32176857968041,66.33653611998147,0.4000043487645412,1,1,0.007361741213086777,232.43385121957598,29.648729273684545,0.4456935646198211,D,1,TRAPPIST-1,0.037064588401923476,water-rich,55688.16120051358,39.09520896334518
5,9.920408103758541,2.157927770931191,5442.860463637087,20.92021014704225,23.983925905033598,2.1961593995925455e-08,71.40383421718344,46.603399949931315,0.3527544460431527,1,1,1.9028304637329196,223.07861449797463,9.195940339937222,0.5207156444026134,C,1,Kepler-452,1.5520589223011003,water-rich,316.9560559572043,0.6993914277889725
6,0.32142934577884436,0.6160162100275974,7580.842563774361,8.317859034657001,8.08017280059337,1.2954331054262761e-06,72.11625169154384,8.140582190909662,0.2556211903489515,1,1,0.0069666781721479535,468.0910227200811,29.3972038945047,0.43586028060623766,D,1,TRAPPIST-1,0.025959740275651892,rocky,2239.767680584398,0.5954381219102103
7,0.038105608973928236,0.2972944851470368,7995.336044682723,4.23375295722168,4.004746065717654,1.66782364108352e-08,56.56720447601039,3.9287118615518306,0.24236929994815468,1,1,0.0062888637229774865,217.89222802475618,28.930441464338923,0.2776031908848036,D,1,Proxima Centauri,0.07185472275818483,iron,311.7282504714087,0.03638695448793691
8,10.201903067761775,1.959475216724846,7476.016350408489,26.092275503068766,25.52376078116695,6.68821060100855e-08,106.05936533219332,25.89423588720906,0.2592054256133504,1,1,77.3832550040514,800.0,179.19553067488715,0.33277479909449986,D,1,Alpha Centauri A,1.392188746571033,rocky,213.87579055827325,0.737344239615552
9,92.15462820381876,3.9939723193323253,7974.626911058114,56.73059814460247,53.73162894666267,0.0015711594075784856,134.4737293088928,52.77987722479948,0.24299870346447083,1,1,84.79789529838641,800.0,185.02716794669317,0.2943263635755257,D,1,Tau Ceti,0.7982776369813795,water-rich,2127.330320418736,10.423163649523094
10,27.486642873140813,2.781238802325189,7043.933300047333,34.89437731090621,35.16540849004298,5.854776806831973e-06,119.19238928386815,36.75374559033283,0.2751053874952192,1,1,1.2704339331403758,218.51879196665732,8.717291726928332,0.42697165607688686,D,1,Tau Ceti,1.028635538525038,rocky,1031.5763773002418,2.739189666033942
11,0.486052694717965,1.0731659829694051,2168.1585408666065,4.144382886891167,7.5280446319364955,8.728632789955843e-07,10.387824703657476,21.178670284466847,0.6476803637921434,1,1,0.005355389659787232,258.11465313331814,28.197739828913743,0.5547670780460774,C,1,Kepler-452,1.4163893386772228,water-rich,78.38970713647447,0.03587110938722696
12,46.69829603281038,3.3000918857890915,7163.599733109553,42.107482994790395,42.07861700749212,0.00035843316706241866,126.18598139135065,43.61032842401441,0.2705098096203702,1,1,79.8076995982473,800.0,181.14085085286013,0.32372640367828165,D,1,Sun,1.3587130942532186,water-rich,913.3206309519003,3.58293660548004
13,6.440100821783462,2.8642626069532655,1510.9933084210916,7.708631979697969,16.77312073943231,5.211355219035728e-08,0.0,20.868771056096314,0.2768023534876177,0,1,1.4065279711499135,248.63622577292023,8.830993820513795,0.2832706615166983,D,1,Epsilon Eridani,0.657189994638075,water-rich,1273.5681570306685,0.8097242110038751
14,5.3596509015004195,1.776563784960355,5269.901077771932,16.67574348405726,19.4290607294302,2.353565396726005e-06,66.92209065132863,38.367323374935715,0.36433192946237136,1,1,1.2928048666391019,210.0804512391445,17.703594183299774,0.4330303019569828,D,1,Tau Ceti,1.223412893434608,water-rich,420.9072810665362,0.48978525697108216
15,3.0302054527288056,1.5975160228317302,4097.743608697495,11.659822587864118,15.405910940876407,0.006063236365341348,0.0,26.591671553141406,0.3459276090010357,0,1,76.48003075204002,800.0,178.46068053519568,0.24333604089547245,F,1,Epsilon Eridani,0.8041835451828436,water-rich,396.1749126058848,0.34441992177778064
16,20.339818323484312,2.5868796034270094,6477.788947931575,29.847292994395218,31.366017691880266,8.050283240959855e-06,115.31248221320146,34.44695155193352,0.29713030844389415,1,1,0.9134535098889278,234.97042068040037,27.68263518579912,0.39177958543035263,D,1,Epsilon Eridani,0.8795505961576269,water-rich,1038.840705371961,2.210501908082706
17,56.26291172519307,3.428447007219508,7697.297200055691,47.004304877516994,45.314410872765684,1.1347167820471443e-05,127.8011943970458,45.30652634643869,0.25175382340517904,1,1,0.005493521149688587,243.67262343388944,28.313866942915638,0.4905033298314803,C,1,Tau Ceti,0.9762333363116317,water-rich,1567.5438948588017,5.754990498114777
18,3.038356276947876,1.3746986390371034,6447.993101311176,15.788250373071303,16.629896801926687,6.920925799873751e-05,93.13987750953241,18.348505194050965,0.2978804060487547,1,1,105.74613921177337,800.0,220.27476581889638,0.316854600519612,D,1,Sun,1.0093888786869722,rocky,158.48428645996424,0.27048884664513456
19,11.178699620414198,3.016910042625615,2244.4636639628347,12.060821158510208,21.532200718036552,4.6860769262051834e-07,15.05712036056895,59.49772374717478,0.6257741404893973,1,0,0.0,0.0,0.0,0.23265626038350595,F,1,TRAPPIST-1,0.04266071772259343,water-rich,53720.91659158424,16.15003271595967
20,2.389271394139524,1.454094684702951,4284.457086025839,11.096612543081358,14.33871903590145,0.0002048825630947765,0.0,24.204332044350608,0.33085233913986073,0,1,0.9728355518360495,251.71100835248717,0.0,0.36212993524959225,D,1,Sun,1.022973476871605,water-rich,177.3195323697964,0.21128748950546417
21,0.012139419861077281,0.21192999130334939,7031.193436030984,2.654137415948208,2.6771747034535465,0.0007581158543793114,50.532009881751485,2.8006300562227007,0.2756038526930182,1,1,0.865761145453711,208.15091017513478,14.425537694686174,0.23481688990287689,F,1,Tau Ceti,1.2064399066994806,iron,5.989763422689884,0.001117137817974219
22,0.5226141293278405,1.0804743371836718,2284.263250889988,4.396049228667701,7.77960061663029,0.005539164988621729,10.838738481806118,21.300957477841106,0.614929959972696,1,1,0.007270515357790156,233.14425911660567,29.59186809353102,0.48352646744437294,C,1,Alpha Centauri A,1.927947765083809,water-rich,65.02958619320431,0.03209809981259049
23,10.561204983105302,2.338850456542696,4551.080142048317,18.95915057150125,23.770015527370056,6.76414246004191e-05,73.34604767549345,50.510672654397354,0.42187638270776334,1,1,0.7490005413775151,288.6543533356824,18.063040067577454,0.8231264060032651,A,1,Sun,0.9871260402283644,water-rich,458.75003695477835,0.9507373377195907
24,0.1352981251668831,0.4870109416216741,6457.791178305606,5.601762010747281,5.895905128790476,1.7106516021227e-06,65.96507515128872,6.495270000870605,0.2976327688675789,1,1,0.7016054335617314,203.8582006130967,12.848583068625626,0.35968419110197913,D,1,Proxima Centauri,0.07032226020360295,rocky,836.526865582618,0.13059577778295053
25,17.642863288561003,2.420671745545678,6857.5619585800605,29.567021648326318,30.198859429542857,1.3921376359448809e-08,113.80143349046031,31.98889409248588,0.2825820622116915,1,1,1.013537060078843,220.4205101311421,16.59381406127329,0.4027618561619196,D,1,Epsilon Eridani,0.9096747108994249,rocky,909.6374402561735,1.885399080999954
26,7.184714853935209,1.799951449600312,6792.592139513922,21.777010835371076,22.34849743989742,7.270898261964388e-09,103.09937422410442,23.786147956174545,0.28528490452522165,1,1,82.60516222955889,800.0,183.33831765609403,0.366003056050455,D,1,Tau Ceti,0.9659821604542685,rocky,432.0623373505559,0.7388881289559427
27,15.390788601769307,2.2419565924327935,7529.87294548891,30.06884774724723,29.308311131306514,9.971515698069309e-06,110.92893212768726,29.62719423947184,0.25735148707401967,1,1,1.1258696950601554,256.8732575794303,16.87346527619101,0.48722626951931675,C,1,Epsilon Eridani,0.6729169801275794,rocky,780.2808076118137,1.9123173032641159
28,24.969213449483924,3.469705044271494,3295.608118343266,20.367140509831188,30.00752032131473,4.951226504866305e-07,21.20218677820889,67.78957656680714,0.4274136068014153,1,1,1.1506776948798971,235.9245043381672,0.0,0.4296745144839162,D,1,Sun,1.1644549462598455,water-rich,1009.6162183213927,2.0694949687467443
29,51.770510586350404,3.9251907407731617,4719.636222506753,32.996754788031815,40.62419777990382,0.027611677566688572,87.16246159504956,84.76985950882032,0.40680957964186204,1,1,0.7698947266422358,228.48412178852087,0.0,0.42770364900409125,D,1,Tau Ceti,0.867294623511464,water-rich,2054.690250583122,5.61827937952581
30,12.971863594768458,2.769158340183075,3367.963526273284,16.611815808843513,24.210360070533252,1.947379457990496e-07,19.99744247839621,54.06755765293435,0.4183252809172321,1,1,102.70886418618653,800.0,197.8625036938822,0.30388859658706496,D,1,Alpha Centauri A,1.3882361590976693,water-rich,427.1472913461637,0.9388726036511941
31,50.58193240868517,3.6147167520356436,5904.470757044017,38.01519178826306,41.84412870168931,0.003564594444291178,84.80093789326364,78.06474932575738,0.3251761769587784,1,1,1.6345139536674054,247.04706125911022,9.006856082513655,0.45745322176169023,C,1,Tau Ceti,0.7990575727543948,water-rich,1742.5023497302911,5.718892206538472
32,56.3597779931855,3.6214461819541244,6542.316367421976,42.200297743045326,44.12833848179187,0.000606606849371901,129.77419358263433,47.978032892747436,0.2955357383051139,1,1,1.1475634065969575,224.74936821568056,28.72308272854539,0.3572034280844169,D,1,Epsilon Eridani,0.983511924945839,water-rich,2035.919473549717,5.791793073126425
33,30.6421198799312,3.316290268915388,4632.010894179318,27.360501077707422,34.00220583167327,2.7515027654019677e-07,82.39991122583938,71.61982149459867,0.4145053350701706,1,1,117.75081156234393,800.0,207.55733896129578,0.2941232648654043,D,1,Tau Ceti,1.2049860443506428,water-rich,1466.6615339822592,2.8213402388859308
34,7.662812902475912,1.9106433916584533,6057.001575561137,20.612907825717166,22.401559302913466,1.5958726725757713e-06,100.01070885262787,26.28588473067784,0.30859745959541757,1,0,0.0,0.0,0.0,0.25615589367236735,D,1,Alpha Centauri A,2.0342455572441094,rocky,203.34867696398666,0.45817005230920904
35,0.09756871778323699,0.48618437537106113,4680.755745632494,4.053394882122124,5.0110502365136025,0.00010681846740312093,43.448644387003235,10.499816166250907,0.4101887242315474,1,1,0.8528196784125337,208.25060451318905,15.80649864707821,0.33011653693083576,D,1,Epsilon Eridani,1.020467135725876,rocky,36.69429268307585,0.009844828995261425
36,0.3941619676172533,0.9079137443519681,2903.683787471386,4.695651405927042,7.370365409361718,1.7016828578930643e-07,12.303762866556598,17.800657600250993,0.4845410590295218,1,1,118.7183528779952,800.0,208.15266605821856,0.3115782095019844,D,1,Alpha Centauri A,1.3774871503788118,water-rich,45.91676251095788,0.02864025288122502
37,37.41507316919245,3.4812255402633694,4889.432895635046,30.317444361473328,36.67171117969665,4.837870266669389e-05,83.74391985317398,75.18182413436429,0.3926821921320401,1,1,0.7749103943534862,211.9380728549901,15.36963851834894,0.39058269403875623,D,1,Sun,1.677417754681324,water-rich,1016.3318262328539,2.5836639212577874
38,32.70564064343437,3.4754200312390173,4295.454620831511,26.59000220076351,34.314813035333,8.730788298787187e-08,0.0,57.85057968689364,0.33000526695858723,0,1,1.4025376783108954,235.51362072742754,8.82776304685635,0.3608809587574117,D,1,Kepler-452,1.3816898351556575,water-rich,822.1287687335179,2.4436733275082005
39,1.1679689101114414,1.2217546898245764,3530.9178440697506,7.683756004752393,10.936984346359791,0.01360302213077221,0.0,20.336884867506193,0.4014601051216069,0,1,1.223219769838688,199.51078872074558,0.0,0.24323882431848656,F,1,Proxima Centauri,0.06445706402057716,water-rich,5264.661898124877,1.1775312418363202
40,9.162009808517917,2.3086522695693676,4105.098235996851,16.880449870989878,22.28384201255282,0.006591955832508965,0.0,38.428987256091844,0.34530785071743336,0,1,0.006183112337208234,206.03631299048695,28.853108472419354,0.27496449369015336,D,1,Proxima Centauri,0.08172561299460086,water-rich,18798.340176694262,8.202215336039929
41,6.36229105720208,2.155043017877765,3504.7260470331667,13.452777460696405,19.219972027634352,0.0023750343144006746,0.0,35.87206343803435,0.4044603286627685,0,1,0.007368037978224921,243.3423156022106,29.65262801922393,0.4108657002429922,D,1,Tau Ceti,0.9915430512357447,water-rich,619.3508191315294,0.6458212992960403
42,1.391868070804219,1.229109301784457,4132.709995922205,9.047474632394588,11.903583976242022,2.8138287122908672e-08,0.0,20.459307067248066,0.3430007550141885,0,1,1.1044719215183982,241.7658080027449,8.56717292135292,0.406678647371517,D,1,Sun,1.1918367818324098,water-rich,126.6928816105024,0.11403312696447898
43,30.081420666223107,3.064839652632879,5760.8085683718045,31.44800789071073,35.044450064586925,0.0027683301016783635,80.2623400748356,66.18940172053289,0.33328537217530413,1,1,1.1233700981415031,250.68876117462463,0.0,0.4211218178336492,D,1,Kepler-452,1.129769086752983,water-rich,639.3530799307762,2.48560130545084
44,40.43763012073374,3.4356441486787523,5497.554524701229,33.64183359433415,38.37626610907927,2.063297117639122e-05,83.37681286587959,74.19743167651308,0.3492449632129519,1,1,109.10183865692802,800.0,202.08866283460506,0.2814420426724462,D,1,Epsilon Eridani,0.7890148101944288,water-rich,1832.3687436711689,4.639750944114653
45,6.924790231369755,2.747701110182366,1840.375863984041,9.00695423842058,17.75793749843039,1.0569049669432201e-06,0.0,20.019514013755746,0.22726145895522729,0,1,1.1492688755587468,264.8022851902792,17.1669251870905,0.444351198909263,D,1,Sun,1.1205894834236703,water-rich,633.1552056211713,0.5850862533566081
46,3.7526237827492346,1.7512848286562044,3851.8826262540993,12.015221139319772,16.374312602537138,0.00025682522390774827,0.0,29.151251251350093,0.36800774748282516,0,1,1.3172107867995861,215.06826650793977,17.788878335941707,0.29949932115751154,D,1,Epsilon Eridani,0.9710572305038413,water-rich,476.11306170739147,0.388155350954056
47,0.8603935874756279,1.0263677856430076,4387.291613734292,8.020500172593321,10.241676005914899,0.0006876455570868885,0.0,17.084545418308277,0.3230974308656588,0,1,1.186132887160689,237.09213863047322,28.87382762109713,0.37902054302220717,D,1,Sun,1.4949647549935574,rocky,88.34403443095482,0.06293953113016375
48,2.1117551528279965,1.1638860684062908,7384.490358358567,15.308510470978034,15.067475814982199,0.0008959234767339328,89.15367615615327,15.380618312449357,0.2624181095729322,1,1,1.274955408096419,201.75378657252168,17.640195363665217,0.3344970252760207,D,1,TRAPPIST-1,0.044963453423130205,rocky,7995.389622576404,2.9723345197928372
49,0.0027781915440181003,0.17411515115278448,2901.7558390443037,0.8999106039066571,1.4129824480258875,0.008315801013081886,7.091641091450215,3.413779683411431,0.48486034036729025,1,1,0.8923598687486924,197.90141957490465,0.0,0.18261750093131496,F,1,Kepler-452,1.812848855174778,rocky,2.0634710218081858,0.00018123186913389936
50,0.04301554590782385,0.36394935934449957,4919.386394594108,3.1889949606492203,3.8456184831378226,2.2968277449356923e-05,39.450836661750245,7.85998390842055,0.3902912017340922,1,1,0.9444794994225569,249.27356773658786,16.27201953606644,0.3907482729125407,D,1,Proxima Centauri,0.04725912509594845,rocky,467.1801421598398,0.05064855101235199
51,17.050435335096946,3.780060087777304,1740.394636298542,11.717861961856434,23.75704065643936,0.0009821818992884188,0.0,27.541192751883383,0.24031704945064838,0,1,1.3106121468609282,224.99738460925013,29.32890645403768,0.2650300188173974,D,1,Epsilon Eridani,0.9871121934973462,water-rich,2218.165427907335,1.7491625295360664
52,0.06662797397939309,0.4078153236163247,5415.946442396477,3.9340496745204248,4.521374600005044,1.8554740704895542e-07,40.97608025507289,8.807329368582595,0.3545074250939063,1,1,1.4193950546803142,235.97802973925442,8.841372382399687,0.4800278800206059,C,1,Tau Ceti,0.8776154155269745,rocky,22.17950806761533,0.0071889604474180005
53,0.11434619328670241,0.5922970947787917,3033.9699727322895,3.2007578458032846,4.914903677713432,4.716783530631957e-06,11.037242136382527,11.599145526590874,0.463907621364441,1,0,0.0,0.0,0.0,0.31589104073735047,D,1,Epsilon Eridani,0.7368160178685499,rocky,54.45976088186091,0.013578107832733999
54,3.8935308680079035,1.6092507821531274,5150.872619937705,14.764082962486908,17.399385213472176,0.0008706217635091896,64.75159558095338,34.753970374114715,0.37275105975416223,1,1,1.3163914054119972,236.466521416263,29.348970373269275,0.5274851391889326,C,1,Kepler-452,1.655105229460627,rocky,176.267686165784,0.2658157670661345
55,0.292708656282331,0.6061077958837047,7247.60190442503,7.824311614208512,7.773503611081964,0.0034798139467459147,71.7275046515051,8.009643656489734,0.2673745089140257,1,1,1.209824187931126,217.3137255994027,17.401081673535636,0.4301270512425842,D,1,Alpha Centauri A,1.998789934065483,rocky,20.46358963151369,0.017656230042089407
56,0.9076486645344388,0.8655774859839871,7716.285575780787,11.896417086170684,11.454598397712335,9.738196433474359e-05,80.77390566859715,11.438505273973115,0.2511343030229823,1,1,1.8557024707219383,236.40751186583887,9.163896137651442,0.5166206624542724,C,1,Sun,1.2551204650770733,rocky,62.83232161497739,0.07246308872213439
57,13.256649890763697,2.7714642806631393,3433.320164293325,16.94827600348104,24.46449228144672,7.475857056487849e-07,20.300289337489737,54.080899908912436,0.41044646724483674,1,1,1.2168910460994968,220.00461634345027,17.719851866638365,0.3785019207787264,D,1,Epsilon Eridani,0.9235957010295756,water-rich,1192.3811358101932,1.405966814006074
58,12.249860650568788,2.9124008724062755,2733.9216579518384,14.182054695562258,22.941085029649038,0.007617757698198783,17.323807354134036,57.18732992163074,0.5143855172378425,1,1,1.2839292832338929,225.3641956414242,17.672179504773695,0.4480012968806619,D,1,Sun,1.502550883456231,water-rich,711.3339033639321,0.8938167083138625
59,17.6052291600287,3.0811760473582344,3318.184404555883,18.210378343807562,26.738469288974358,2.4865610212440777e-08,20.486390909635897,60.186500699612495,0.42453518367274146,1,1,1.3091925605941335,217.17312062819695,17.761034963530598,0.36448413300641536,D,1,Epsilon Eridani,0.9503975310539122,water-rich,1473.7694556736094,1.8406294148749835
60,14.695932180254141,2.8640852450982077,3448.6386707931892,17.592824557606633,25.338421496867408,3.2166364223300364e-07,20.594202653943185,55.88058315608363,0.40864315977722815,1,1,1.23926026251312,284.85379484752747,17.927215606774634,0.6372162211728379,C,1,Epsilon Eridani,0.6111940401581805,water-rich,1273.4104372624172,1.9159677447102166
61,2.5648303638826526,1.710544428176813,2825.2959375638748,8.607960029416432,13.697335724900258,4.343469218329648e-05,14.879610348163169,33.56057601557433,0.49787490874702434,1,1,1.148440203988142,227.1998192487676,8.608350115306925,0.44028568024454584,D,1,Epsilon Eridani,0.7909368924104072,water-rich,454.2189432728894,0.29395580088911927
62,6.77373653929503,2.007112010094962,4618.722250813399,16.511837056183225,20.549549351915008,1.1025991019980406e-05,69.70005190429491,43.34632744005254,0.4156979189216995,1,1,0.9278165112246295,221.14263713078026,15.014276557106388,0.4867306703402646,C,1,Proxima Centauri,0.06038482228814907,water-rich,14208.416368534514,7.055063272520797
63,10.480892551422166,2.1710618099579166,5646.6397271561445,21.83555350855132,24.577459946284282,0.018301360331062517,71.54840570697179,46.887047476028265,0.34002403562365346,1,1,1.2956541845346752,241.03557452276976,0.0,0.4304043299160063,D,1,TRAPPIST-1,0.026234275094324733,water-rich,27820.380692672967,19.309306937952645
64,3.8337628483630874,1.6482788396853687,4719.995332591426,13.857158690668433,17.0596940116258,3.83923066561915e-08,65.27087870207316,35.59683462515454,0.4067786284624018,1,1,97.6736196959242,800.0,194.41186872662826,0.32349727400947564,D,1,Epsilon Eridani,0.813145088523166,water-rich,421.75271966881803,0.43334530474312294
65,3.514433129706295,2.109594569943204,2063.7955040143133,7.754746384391956,14.437835833203644,4.83205808139938e-06,12.52676936293489,41.67084451696118,0.6802691382520352,1,1,0.005915719874819733,247.83904994776293,28.65151334233967,0.5496314216641911,C,1,Kepler-452,1.477840976142424,water-rich,302.91671867859975,0.25391693737587057
66,6.5750478623293835,1.9362294998293148,4993.864970005805,17.222475113704675,20.61318018815137,2.157573658739983e-06,68.86969756567167,41.815522739420885,0.3844703930267153,1,1,1.028756771649051,245.39136707048573,0.0,0.47921560279055425,C,1,Alpha Centauri A,1.3265667858100667,water-rich,208.83137271206536,0.48682781467420794
67,12.614224498462502,2.279309076095189,5872.990129477901,23.84319380225954,26.31495457723969,9.918254414649227e-07,72.71828673712469,49.22479515472145,0.3269191988087271,1,1,83.41799343422981,800.0,183.96772363523402,0.31430479048630855,D,1,Epsilon Eridani,0.7829699954641068,water-rich,806.4973876130217,1.453017871593908
68,16.991017608434163,3.455117666395773,2271.1155873542916,13.976679877917924,24.80574246720575,3.434047538742556e-08,15.897491276301599,68.1236903802167,0.6184701834436488,1,1,0.7230969422453896,223.2558670155616,0.0,0.37071883674279826,D,1,TRAPPIST-1,0.03057916320777559,water-rich,70460.28199188507,28.98988884519526
69,0.38013806541253364,1.0544631897517307,1787.5387453639858,3.357289758380179,6.716282033493308,2.3114943697140647e-05,0.0,7.682728127159103,0.23397898644699586,0,1,0.0055558293303665535,583.559171512729,28.7677096310392,0.23867950310580746,F,1,Kepler-452,1.1317172899828103,water-rich,75.68121452899739,0.031385225340012965
70,1.8482587070276082,1.3430643835336176,4206.11011723939,10.06188637706576,13.122208103773742,0.0057630259391022775,0.0,22.35616197347534,0.33701510643909804,0,1,1.230617195990468,188.2105922271995,0.0,0.23344719106881978,F,1,TRAPPIST-1,0.043027214907016574,water-rich,10646.634800473283,2.6593631479726594
71,0.06904563781162426,0.38385888065276147,6730.229016028544,4.601541818579053,4.744126745604817,2.364701966929877e-06,61.59700976748664,5.072650227052296,0.28792838926950737,1,0,0.0,0.0,0.0,0.23601581795941895,F,1,Tau Ceti,1.1997138633077675,rocky,19.650247007475357,0.0063717541825713585
72,7.320452193601903,1.918376797297861,5716.688709968232,19.533514773677684,21.851233332228887,0.00038983197355741225,68.65737622384476,41.429969224855625,0.3358575786001032,1,1,0.9947017020686144,233.0665990345923,0.0,0.4974681955314947,C,1,Kepler-452,1.3070714778333221,rocky,250.4915452659043,0.5623870197375994
73,50.921613970762536,3.3042085648001898,7782.303737127234,45.80127496771263,43.912818269556695,3.724830636502229e-07,126.23842956012888,43.66472985582403,0.24900390237342884,1,1,0.006537620790417605,229.45392179715276,29.107340657550807,0.41927773300004156,D,1,Kepler-452,1.7688684840311457,rocky,743.122055367207,3.362520098129232
74,2.247788942104288,2.002632097611978,1542.980320449033,5.503810819975606,11.850894598172715,3.982227305745667e-07,0.0,14.591005256710458,0.27106405592605576,0,1,102.92182100718185,800.0,198.00599406407602,0.24162570192117952,F,1,Tau Ceti,0.8171237038495517,water-rich,534.8440565561049,0.2513453254320987
75,0.07215091496536201,0.4646519711657267,3965.216144558803,3.281682700600306,4.407892416551132,1.3506693719781785e-05,0.0,7.734427966398059,0.3574893769161033,0,1,0.9106709716004322,212.01137175132615,16.105793590832008,0.29037892828088796,D,1,Tau Ceti,1.1797367253647577,rocky,28.792567692692973,0.006714456976617041
76,49.20069726799752,3.3015193123620334,7537.687111646635,44.32552478504993,43.18199118583512,7.933481357449992e-05,126.20417232516668,43.62919169928113,0.25708469604765477,1,1,1.3188886048351336,221.58553309536507,8.758638470482447,0.40533733937815014,D,1,TRAPPIST-1,0.03364947879507935,water-rich,64334.8624436356,79.96695908594492
